timestamp,class,score,formatted_time,sentiment,subcategory
30.5,Whale vocalization,0.5511425733566284,00:30,positive,singing
30.6,Whale vocalization,0.5103136897087097,00:31,positive,singing
30.700000000000003,Whale vocalization,0.7371262311935425,00:31,positive,singing
30.8,Whale vocalization,0.8742544054985046,00:31,positive,singing
30.900000000000002,Whale vocalization,0.9077881574630737,00:31,positive,singing
31.0,Whale vocalization,0.7433543801307678,00:31,positive,singing
31.1,Whale vocalization,0.6921074390411377,00:31,positive,singing
31.200000000000003,Whale vocalization,0.7701554298400879,00:31,positive,singing
31.3,Whale vocalization,0.8299851417541504,00:31,positive,singing
31.400000000000002,Whale vocalization,0.8205884099006653,00:31,positive,singing
31.5,Whale vocalization,0.8367686867713928,00:32,positive,singing
31.6,Whale vocalization,0.8445075750350952,00:32,positive,singing
31.700000000000003,Whale vocalization,0.6658523678779602,00:32,positive,singing
31.8,Whale vocalization,0.48129430413246155,00:32,positive,singing
31.900000000000002,Whale vocalization,0.5135876536369324,00:32,positive,singing
32.0,Whale vocalization,0.7067518830299377,00:32,positive,singing
32.1,Whale vocalization,0.847557783126831,00:32,positive,singing
32.2,Whale vocalization,0.8112895488739014,00:32,positive,singing
32.300000000000004,Whale vocalization,0.7268951535224915,00:32,positive,singing
32.4,Whale vocalization,0.6354062557220459,00:32,positive,singing
32.5,Whale vocalization,0.7051277756690979,00:32,positive,singing
32.6,Whale vocalization,0.6843153238296509,00:33,positive,singing
32.7,Whale vocalization,0.7162808775901794,00:33,positive,singing
32.800000000000004,Whale vocalization,0.7606066465377808,00:33,positive,singing
32.9,Whale vocalization,0.8868656754493713,00:33,positive,singing
33.0,Whale vocalization,0.8603581190109253,00:33,positive,singing
33.1,Whale vocalization,0.8947249054908752,00:33,positive,singing
33.2,Whale vocalization,0.8964633941650391,00:33,positive,singing
33.300000000000004,Whale vocalization,0.9176429510116577,00:33,positive,singing
33.4,Whale vocalization,0.9380717277526855,00:33,positive,singing
33.5,Whale vocalization,1.0295255184173584,00:34,positive,singing
33.6,Whale vocalization,0.8365869522094727,00:34,positive,singing
33.7,Whale vocalization,0.5936167240142822,00:34,positive,singing
33.800000000000004,Whale vocalization,0.6124973297119141,00:34,positive,singing
33.9,Whale vocalization,0.8979325294494629,00:34,positive,singing
34.0,Whale vocalization,1.0145418643951416,00:34,positive,singing
34.1,Whale vocalization,0.9492330551147461,00:34,positive,singing
34.2,Whale vocalization,0.8334518074989319,00:34,positive,singing
34.300000000000004,Whale vocalization,0.7929491400718689,00:34,positive,singing
34.4,Whale vocalization,0.7805191278457642,00:34,positive,singing
34.5,Whale vocalization,0.7440309524536133,00:34,positive,singing
34.6,Whale vocalization,0.751140296459198,00:35,positive,singing
34.7,Whale vocalization,0.873639702796936,00:35,positive,singing
34.800000000000004,Whale vocalization,0.9826152920722961,00:35,positive,singing
34.9,Whale vocalization,0.9641761183738708,00:35,positive,singing
35.0,Whale vocalization,0.9670547842979431,00:35,positive,singing
35.1,Whale vocalization,0.9130337238311768,00:35,positive,singing
35.2,Whale vocalization,0.8637128472328186,00:35,positive,singing
35.300000000000004,Whale vocalization,0.821098804473877,00:35,positive,singing
35.4,Whale vocalization,0.8307631015777588,00:35,positive,singing
35.5,Whale vocalization,0.8243823647499084,00:36,positive,singing
35.6,Whale vocalization,0.8788171410560608,00:36,positive,singing
35.7,Whale vocalization,0.9291977286338806,00:36,positive,singing
35.800000000000004,Whale vocalization,0.9476277232170105,00:36,positive,singing
35.9,Whale vocalization,0.9346198439598083,00:36,positive,singing
36.0,Whale vocalization,0.9560906887054443,00:36,positive,singing
36.1,Whale vocalization,0.9564204812049866,00:36,positive,singing
36.2,Whale vocalization,0.9501027464866638,00:36,positive,singing
36.300000000000004,Whale vocalization,0.942187488079071,00:36,positive,singing
36.4,Whale vocalization,0.9347484707832336,00:36,positive,singing
36.5,Whale vocalization,0.9555124044418335,00:36,positive,singing
36.6,Whale vocalization,0.8572710752487183,00:37,positive,singing
36.7,Whale vocalization,0.8016100525856018,00:37,positive,singing
36.800000000000004,Whale vocalization,0.8119922876358032,00:37,positive,singing
36.9,Whale vocalization,0.9319601058959961,00:37,positive,singing
37.0,Whale vocalization,0.9705623388290405,00:37,positive,singing
37.1,Whale vocalization,0.9206190705299377,00:37,positive,singing
37.2,Whale vocalization,0.8997619152069092,00:37,positive,singing
37.300000000000004,Whale vocalization,0.8826026916503906,00:37,positive,singing
37.4,Whale vocalization,0.9460764527320862,00:37,positive,singing
37.5,Whale vocalization,0.9568185806274414,00:38,positive,singing
37.6,Whale vocalization,0.9895451664924622,00:38,positive,singing
37.7,Whale vocalization,0.9775755405426025,00:38,positive,singing
37.800000000000004,Whale vocalization,0.9697020053863525,00:38,positive,singing
37.9,Whale vocalization,0.9349619746208191,00:38,positive,singing
38.0,Whale vocalization,0.9363817572593689,00:38,positive,singing
38.1,Whale vocalization,0.9261571168899536,00:38,positive,singing
38.2,Whale vocalization,0.9487048387527466,00:38,positive,singing
38.300000000000004,Whale vocalization,0.9574586749076843,00:38,positive,singing
38.400000000000006,Whale vocalization,0.9425678253173828,00:38,positive,singing
38.5,Whale vocalization,0.9319126009941101,00:38,positive,singing
38.6,Whale vocalization,0.9384278059005737,00:39,positive,singing
38.7,Whale vocalization,0.965360164642334,00:39,positive,singing
38.800000000000004,Whale vocalization,0.9280155301094055,00:39,positive,singing
38.900000000000006,Whale vocalization,0.942330539226532,00:39,positive,singing
39.0,Whale vocalization,0.9693450331687927,00:39,positive,singing
39.1,Whale vocalization,0.9976134300231934,00:39,positive,singing
39.2,Whale vocalization,0.9820429086685181,00:39,positive,singing
39.300000000000004,Whale vocalization,0.9762617945671082,00:39,positive,singing
39.400000000000006,Whale vocalization,0.9639907479286194,00:39,positive,singing
39.5,Whale vocalization,0.9635369777679443,00:40,positive,singing
39.6,Whale vocalization,0.9748940467834473,00:40,positive,singing
39.7,Whale vocalization,0.942762553691864,00:40,positive,singing
39.800000000000004,Whale vocalization,0.9154195785522461,00:40,positive,singing
39.900000000000006,Whale vocalization,0.9208717942237854,00:40,positive,singing
40.0,Whale vocalization,0.9758416414260864,00:40,positive,singing
40.1,Whale vocalization,0.9517179727554321,00:40,positive,singing
40.2,Whale vocalization,0.9242684841156006,00:40,positive,singing
40.300000000000004,Whale vocalization,0.922385573387146,00:40,positive,singing
40.400000000000006,Whale vocalization,0.9646305441856384,00:40,positive,singing
40.5,Whale vocalization,0.9926102757453918,00:40,positive,singing
40.6,Whale vocalization,1.0180027484893799,00:41,positive,singing
40.7,Whale vocalization,0.6421286463737488,00:41,positive,singing
40.800000000000004,Whale vocalization,0.3710896074771881,00:41,positive,singing
40.900000000000006,Whale vocalization,0.45291781425476074,00:41,positive,singing
41.0,Whale vocalization,0.8326765894889832,00:41,positive,singing
41.1,Whale vocalization,0.8337481617927551,00:41,positive,singing
41.2,Whale vocalization,0.6757115125656128,00:41,positive,singing
41.300000000000004,Whale vocalization,0.654762327671051,00:41,positive,singing
41.400000000000006,Whale vocalization,0.7755843997001648,00:41,positive,singing
41.5,Whale vocalization,0.889923632144928,00:42,positive,singing
41.6,Whale vocalization,0.9103187918663025,00:42,positive,singing
41.7,Whale vocalization,0.8957107663154602,00:42,positive,singing
41.800000000000004,Whale vocalization,0.9044556617736816,00:42,positive,singing
41.900000000000006,Whale vocalization,0.9091702103614807,00:42,positive,singing
42.0,Whale vocalization,0.9105725884437561,00:42,positive,singing
42.1,Whale vocalization,0.9011520743370056,00:42,positive,singing
42.2,Whale vocalization,0.9031028747558594,00:42,positive,singing
42.300000000000004,Whale vocalization,0.9420864582061768,00:42,positive,singing
42.400000000000006,Whale vocalization,0.9516140222549438,00:42,positive,singing
42.5,Whale vocalization,0.9577212929725647,00:42,positive,singing
42.6,Whale vocalization,0.9109963178634644,00:43,positive,singing
42.7,Whale vocalization,0.9035698771476746,00:43,positive,singing
42.800000000000004,Whale vocalization,0.9125354290008545,00:43,positive,singing
42.900000000000006,Whale vocalization,0.8830502033233643,00:43,positive,singing
43.0,Whale vocalization,0.795413076877594,00:43,positive,singing
43.1,Whale vocalization,0.8092019557952881,00:43,positive,singing
43.2,Whale vocalization,0.8501108288764954,00:43,positive,singing
43.300000000000004,Whale vocalization,0.9040645956993103,00:43,positive,singing
43.400000000000006,Whale vocalization,0.8976700305938721,00:43,positive,singing
43.5,Whale vocalization,0.8726539611816406,00:44,positive,singing
43.6,Whale vocalization,0.6877665519714355,00:44,positive,singing
43.7,Whale vocalization,0.6467177271842957,00:44,positive,singing
43.800000000000004,Whale vocalization,0.7747436165809631,00:44,positive,singing
43.900000000000006,Whale vocalization,0.8640679717063904,00:44,positive,singing
44.0,Whale vocalization,0.7578328251838684,00:44,positive,singing
44.1,Whale vocalization,0.6549904942512512,00:44,positive,singing
44.2,Whale vocalization,0.6507953405380249,00:44,positive,singing
44.300000000000004,Whale vocalization,0.7091436982154846,00:44,positive,singing
44.400000000000006,Whale vocalization,0.7735781669616699,00:44,positive,singing
44.5,Whale vocalization,0.8387448787689209,00:44,positive,singing
44.6,Whale vocalization,0.6633403301239014,00:45,positive,singing
44.7,Whale vocalization,0.6974815130233765,00:45,positive,singing
44.800000000000004,Whale vocalization,0.6021832823753357,00:45,positive,singing
44.900000000000006,Whale vocalization,0.6734118461608887,00:45,positive,singing
45.0,Whale vocalization,0.6582082509994507,00:45,positive,singing
45.1,Whale vocalization,0.7504673600196838,00:45,positive,singing
45.2,Whale vocalization,0.7043918967247009,00:45,positive,singing
45.300000000000004,Whale vocalization,0.7711101770401001,00:45,positive,singing
45.400000000000006,Whale vocalization,0.8998481631278992,00:45,positive,singing
45.5,Whale vocalization,0.8604479432106018,00:46,positive,singing
45.6,Whale vocalization,0.8146830797195435,00:46,positive,singing
45.7,Whale vocalization,0.8546563982963562,00:46,positive,singing
45.800000000000004,Whale vocalization,0.8870396018028259,00:46,positive,singing
45.900000000000006,Whale vocalization,0.9084303975105286,00:46,positive,singing
46.0,Whale vocalization,0.8921855092048645,00:46,positive,singing
46.1,Whale vocalization,0.8810536861419678,00:46,positive,singing
46.2,Whale vocalization,0.8491626381874084,00:46,positive,singing
46.300000000000004,Whale vocalization,0.8310070633888245,00:46,positive,singing
46.400000000000006,Whale vocalization,0.881619930267334,00:46,positive,singing
46.5,Whale vocalization,0.9403122067451477,00:46,positive,singing
46.6,Whale vocalization,0.9832364320755005,00:47,positive,singing
46.7,Whale vocalization,0.9437522292137146,00:47,positive,singing
46.800000000000004,Whale vocalization,0.7784460186958313,00:47,positive,singing
46.900000000000006,Whale vocalization,0.7402451038360596,00:47,positive,singing
47.0,Whale vocalization,0.7580247521400452,00:47,positive,singing
47.1,Whale vocalization,0.8299478888511658,00:47,positive,singing
47.2,Whale vocalization,0.8230725526809692,00:47,positive,singing
47.300000000000004,Whale vocalization,0.9064682126045227,00:47,positive,singing
47.400000000000006,Whale vocalization,0.9711491465568542,00:47,positive,singing
47.5,Whale vocalization,0.9775134921073914,00:48,positive,singing
47.6,Whale vocalization,0.9874854683876038,00:48,positive,singing
47.7,Whale vocalization,0.9888055920600891,00:48,positive,singing
47.800000000000004,Whale vocalization,0.9850931167602539,00:48,positive,singing
47.900000000000006,Whale vocalization,0.9862773418426514,00:48,positive,singing
48.0,Whale vocalization,0.987773060798645,00:48,positive,singing
48.1,Whale vocalization,0.9682002663612366,00:48,positive,singing
48.2,Whale vocalization,0.9075590968132019,00:48,positive,singing
48.300000000000004,Whale vocalization,0.8219088912010193,00:48,positive,singing
48.400000000000006,Whale vocalization,0.810602068901062,00:48,positive,singing
48.5,Whale vocalization,0.7871018648147583,00:48,positive,singing
48.6,Whale vocalization,0.7443491816520691,00:49,positive,singing
48.7,Whale vocalization,0.7581180930137634,00:49,positive,singing
48.800000000000004,Whale vocalization,0.8896818161010742,00:49,positive,singing
48.900000000000006,Whale vocalization,0.9783441424369812,00:49,positive,singing
49.0,Whale vocalization,0.9746965765953064,00:49,positive,singing
49.1,Whale vocalization,0.9618952870368958,00:49,positive,singing
49.2,Whale vocalization,0.9718072414398193,00:49,positive,singing
49.300000000000004,Whale vocalization,0.9864243865013123,00:49,positive,singing
49.400000000000006,Whale vocalization,0.994590163230896,00:49,positive,singing
49.5,Whale vocalization,1.006571888923645,00:50,positive,singing
49.6,Whale vocalization,0.9721870422363281,00:50,positive,singing
49.7,Whale vocalization,0.8560490608215332,00:50,positive,singing
49.800000000000004,Whale vocalization,0.7374308705329895,00:50,positive,singing
49.900000000000006,Whale vocalization,0.7169790267944336,00:50,positive,singing
50.0,Whale vocalization,0.7914506793022156,00:50,positive,singing
50.1,Whale vocalization,0.8882538080215454,00:50,positive,singing
50.2,Whale vocalization,0.9492218494415283,00:50,positive,singing
50.300000000000004,Whale vocalization,0.9411365985870361,00:50,positive,singing
50.400000000000006,Whale vocalization,0.5123811364173889,00:50,positive,singing
50.5,Whale vocalization,0.4155973196029663,00:50,positive,singing
50.6,Whale vocalization,0.6548226475715637,00:51,positive,singing
50.7,Whale vocalization,0.9879555106163025,00:51,positive,singing
50.800000000000004,Whale vocalization,0.8448848724365234,00:51,positive,singing
50.900000000000006,Whale vocalization,0.774745523929596,00:51,positive,singing
51.0,Whale vocalization,0.8647603392601013,00:51,positive,singing
51.1,Whale vocalization,0.814715564250946,00:51,positive,singing
51.2,Whale vocalization,0.826567530632019,00:51,positive,singing
51.300000000000004,Whale vocalization,0.8020946383476257,00:51,positive,singing
51.400000000000006,Whale vocalization,0.9003984332084656,00:51,positive,singing
51.5,Whale vocalization,0.8990126252174377,00:52,positive,singing
51.6,Whale vocalization,0.9416227340698242,00:52,positive,singing
51.7,Whale vocalization,0.9275403022766113,00:52,positive,singing
51.800000000000004,Whale vocalization,0.9310631155967712,00:52,positive,singing
51.900000000000006,Whale vocalization,0.955508291721344,00:52,positive,singing
52.0,Whale vocalization,0.9760248064994812,00:52,positive,singing
52.1,Whale vocalization,0.9604392647743225,00:52,positive,singing
52.2,Whale vocalization,0.9376862049102783,00:52,positive,singing
52.300000000000004,Whale vocalization,0.8919630646705627,00:52,positive,singing
52.400000000000006,Whale vocalization,0.868119478225708,00:52,positive,singing
52.5,Whale vocalization,0.8427003622055054,00:52,positive,singing
52.6,Whale vocalization,0.7394233345985413,00:53,positive,singing
52.7,Whale vocalization,0.7089769244194031,00:53,positive,singing
52.800000000000004,Whale vocalization,0.7810269594192505,00:53,positive,singing
52.900000000000006,Whale vocalization,0.939764678478241,00:53,positive,singing
53.0,Whale vocalization,0.9555058479309082,00:53,positive,singing
53.1,Whale vocalization,0.9178968667984009,00:53,positive,singing
53.2,Whale vocalization,0.8029811382293701,00:53,positive,singing
53.300000000000004,Whale vocalization,0.795354962348938,00:53,positive,singing
53.400000000000006,Whale vocalization,0.9012671113014221,00:53,positive,singing
53.5,Whale vocalization,0.8788473010063171,00:54,positive,singing
53.6,Whale vocalization,0.8402590155601501,00:54,positive,singing
53.7,Whale vocalization,0.8686301708221436,00:54,positive,singing
53.800000000000004,Whale vocalization,0.9988001585006714,00:54,positive,singing
53.900000000000006,Whale vocalization,1.0596047639846802,00:54,positive,singing
54.0,Whale vocalization,0.7307273745536804,00:54,positive,singing
54.1,Whale vocalization,0.2516278922557831,00:54,positive,singing
54.2,display_name,0.42873769998550415,00:54,other,unknown
54.300000000000004,display_name,0.37599408626556396,00:54,other,unknown
54.400000000000006,display_name,0.45107901096343994,00:54,other,unknown
54.5,display_name,0.44127219915390015,00:54,other,unknown
54.6,display_name,0.5182105302810669,00:55,other,unknown
54.7,display_name,0.4241546094417572,00:55,other,unknown
54.800000000000004,display_name,0.3543018102645874,00:55,other,unknown
54.900000000000006,Cheering,0.34759363532066345,00:55,positive,cheering
55.0,display_name,0.3426900804042816,00:55,other,unknown
55.1,display_name,0.4877958297729492,00:55,other,unknown
55.2,display_name,0.4419264793395996,00:55,other,unknown
55.300000000000004,display_name,0.35643985867500305,00:55,other,unknown
55.400000000000006,Cheering,0.30905210971832275,00:55,positive,cheering
55.5,Cheering,0.2872924506664276,00:56,positive,cheering
55.6,Cheering,0.24618814885616302,00:56,positive,cheering
55.7,display_name,0.2161383479833603,00:56,other,unknown
55.800000000000004,display_name,0.39786145091056824,00:56,other,unknown
55.900000000000006,display_name,0.4678797423839569,00:56,other,unknown
56.0,display_name,0.3769329786300659,00:56,other,unknown
56.1,Cheering,0.49634090065956116,00:56,positive,cheering
56.2,Cheering,0.608921468257904,00:56,positive,cheering
56.300000000000004,Cheering,0.5263563394546509,00:56,positive,cheering
56.400000000000006,display_name,0.34173092246055603,00:56,other,unknown
56.5,display_name,0.409805566072464,00:56,other,unknown
56.6,Cheering,0.28549423813819885,00:57,positive,cheering
56.7,Cheering,0.6056672930717468,00:57,positive,cheering
56.800000000000004,Cheering,0.6833785176277161,00:57,positive,cheering
56.900000000000006,Cheering,0.4206429719924927,00:57,positive,cheering
57.0,display_name,0.3093487024307251,00:57,other,unknown
57.1,display_name,0.42386355996131897,00:57,other,unknown
57.2,display_name,0.36348655819892883,00:57,other,unknown
57.300000000000004,Cheering,0.42207133769989014,00:57,positive,cheering
57.400000000000006,Cheering,0.5658036470413208,00:57,positive,cheering
57.5,Cheering,0.5933472514152527,00:58,positive,cheering
57.6,Cheering,0.4482709467411041,00:58,positive,cheering
57.7,Cheering,0.2499285191297531,00:58,positive,cheering
57.800000000000004,Cheering,0.5008603930473328,00:58,positive,cheering
57.900000000000006,Cheering,0.8490484356880188,00:58,positive,cheering
58.0,Cheering,0.6799331903457642,00:58,positive,cheering
58.1,Cheering,0.342277854681015,00:58,positive,cheering
58.2,display_name,0.34712517261505127,00:58,other,unknown
58.300000000000004,display_name,0.2471482753753662,00:58,other,unknown
58.400000000000006,display_name,0.37056398391723633,00:58,other,unknown
58.5,display_name,0.3349529504776001,00:58,other,unknown
58.6,Cheering,0.45671913027763367,00:59,positive,cheering
58.7,Cheering,0.6089550852775574,00:59,positive,cheering
58.800000000000004,Cheering,0.40630650520324707,00:59,positive,cheering
58.900000000000006,display_name,0.2374478131532669,00:59,other,unknown
59.0,display_name,0.2592395842075348,00:59,other,unknown
59.1,display_name,0.3159562945365906,00:59,other,unknown
59.2,display_name,0.49809592962265015,00:59,other,unknown
59.300000000000004,display_name,0.536616325378418,00:59,other,unknown
59.400000000000006,display_name,0.3643542528152466,00:59,other,unknown
59.5,Conversation,0.23608222603797913,01:00,positive,engagement
59.6,display_name,0.40996888279914856,01:00,other,unknown
59.7,display_name,0.5168088674545288,01:00,other,unknown
59.800000000000004,display_name,0.3861905336380005,01:00,other,unknown
59.900000000000006,Chorus effect,0.14282888174057007,01:00,positive,singing
60.0,Roar,0.15820430219173431,01:00,positive,excitement
60.1,Chorus effect,0.384623646736145,01:00,positive,singing
60.2,Chorus effect,0.4855138063430786,01:00,positive,singing
60.300000000000004,Chorus effect,0.41464096307754517,01:00,positive,singing
60.400000000000006,display_name,0.4236152768135071,01:00,other,unknown
60.5,display_name,0.6572357416152954,01:00,other,unknown
60.6,display_name,0.9338263869285583,01:01,other,unknown
60.7,display_name,0.6847936511039734,01:01,other,unknown
60.800000000000004,display_name,0.3375500440597534,01:01,other,unknown
60.900000000000006,display_name,0.12387324869632721,01:01,other,unknown
61.0,Crackle,0.11611539870500565,01:01,other,unknown
